Iteration;Time;Fitness;Prio0;Prio1;Total
85.0;273.103;0.9369706291878216;5631.0;8346.0;13977.0
86.0;288.3716;0.9369706291878216;5631.0;8346.0;13977.0
87.0;261.3682;0.9369706291878216;5631.0;8346.0;13977.0
88.0;289.7999;0.9369706291878216;5631.0;8346.0;13977.0
89.0;263.1348;0.9369706291878216;5631.0;8346.0;13977.0
90.0;286.6451;0.9369706291878216;5631.0;8346.0;13977.0
91.0;292.6478;0.9382624824694793;5626.0;8346.0;13972.0
92.0;276.3844;0.9382624824694793;5626.0;8346.0;13972.0
93.0;291.7747;0.9382624824694793;5626.0;8346.0;13972.0
94.0;264.7287;0.9382624824694793;5626.0;8346.0;13972.0
95.0;291.4587;0.9382624824694793;5626.0;8346.0;13972.0
96.0;261.6672;0.9382624824694793;5626.0;8346.0;13972.0
97.0;288.1487;0.9382624824694793;5626.0;8346.0;13972.0
98.0;271.0381;0.9382624824694793;5626.0;8346.0;13972.0
99.0;280.2003;0.9382624824694793;5626.0;8346.0;13972.0
100.0;291.5963;0.9382624824694793;5626.0;8346.0;13972.0
101.0;268.895;0.9382624824694793;5626.0;8346.0;13972.0
102.0;294.0644;0.9382624824694793;5626.0;8346.0;13972.0
103.0;262.2408;0.9382624824694793;5626.0;8346.0;13972.0
104.0;292.2215;0.9382624824694793;5626.0;8346.0;13972.0
105.0;265.797;0.9382624824694793;5626.0;8346.0;13972.0
106.0;286.6723;0.9382624824694793;5626.0;8346.0;13972.0
107.0;289.1678;0.9382624824694793;5626.0;8346.0;13972.0
108.0;271.4647;0.9382624824694793;5626.0;8346.0;13972.0
109.0;292.9308;0.9382624824694793;5626.0;8346.0;13972.0
110.0;264.841;0.9382624824694793;5626.0;8346.0;13972.0
111.0;287.0426;0.9382624824694793;5626.0;8346.0;13972.0
112.0;277.3086;0.9382624824694793;5626.0;8346.0;13972.0
113.0;296.5541;0.9382624824694793;5626.0;8346.0;13972.0
114.0;298.9189;0.9382624824694793;5626.0;8346.0;13972.0
115.0;282.7635;0.9382624824694793;5626.0;8346.0;13972.0
116.0;293.6719;0.9382624824694793;5626.0;8346.0;13972.0
117.0;271.0782;0.9382624824694793;5626.0;8346.0;13972.0
118.0;298.0121;0.9382624824694793;5626.0;8346.0;13972.0
119.0;265.5081;0.9382624824694793;5626.0;8346.0;13972.0
120.0;296.0119;0.9382624824694793;5626.0;8346.0;13972.0
121.0;279.3286;0.9382624824694793;5626.0;8346.0;13972.0
122.0;281.9135;0.9382624824694793;5626.0;8346.0;13972.0
123.0;296.9517;0.9382624824694793;5626.0;8346.0;13972.0
124.0;276.8444;0.9382624824694793;5626.0;8346.0;13972.0
125.0;292.5137;0.9382624824694793;5626.0;8346.0;13972.0
126.0;266.3048;0.9382624824694793;5626.0;8346.0;13972.0
127.0;299.1949;0.9382624824694793;5626.0;8346.0;13972.0
128.0;269.7337;0.9382624824694793;5626.0;8346.0;13972.0
129.0;295.6605;0.9382624824694793;5626.0;8346.0;13972.0
130.0;299.9299;0.9382624824694793;5626.0;8346.0;13972.0
131.0;281.2091;0.9382624824694793;5626.0;8346.0;13972.0
132.0;300.0513;0.9382624824694793;5626.0;8346.0;13972.0
133.0;271.6113;0.9382624824694793;5626.0;8346.0;13972.0
134.0;288.2603;0.9382624824694793;5626.0;8346.0;13972.0
135.0;265.8175;0.9382624824694793;5626.0;8346.0;13972.0
136.0;302.7502;0.9382624824694793;5626.0;8346.0;13972.0
137.0;282.802;0.9382624824694793;5626.0;8346.0;13972.0
138.0;282.4516;0.9382624824694793;5626.0;8346.0;13972.0
139.0;298.8251;0.9382624824694793;5626.0;8346.0;13972.0
140.0;278.5049;0.9382624824694793;5626.0;8346.0;13972.0
141.0;299.2076;0.9382624824694793;5626.0;8346.0;13972.0
142.0;265.4012;0.9382624824694793;5626.0;8346.0;13972.0
143.0;298.1697;0.9382624824694793;5626.0;8346.0;13972.0
144.0;271.8508;0.9382624824694793;5626.0;8346.0;13972.0
145.0;294.7116;0.9382624824694793;5626.0;8346.0;13972.0
146.0;294.4492;0.9382624824694793;5626.0;8346.0;13972.0
147.0;280.8279;0.9382624824694793;5626.0;8346.0;13972.0
148.0;297.3973;0.9382624824694793;5626.0;8346.0;13972.0
149.0;268.9435;0.9382624824694793;5626.0;8346.0;13972.0
150.0;300.8545;0.9382624824694793;5626.0;8346.0;13972.0
151.0;274.7882;0.9382624824694793;5626.0;8346.0;13972.0
152.0;295.9332;0.9382624824694793;5626.0;8346.0;13972.0
153.0;288.1898;0.9382624824694793;5626.0;8346.0;13972.0
154.0;286.3351;0.9382624824694793;5626.0;8346.0;13972.0
155.0;298.4036;0.9382624824694793;5626.0;8346.0;13972.0
156.0;270.0432;0.9382624824694793;5626.0;8346.0;13972.0
157.0;302.2753;0.9382624824694793;5626.0;8346.0;13972.0
158.0;264.9469;0.9382624824694793;5626.0;8346.0;13972.0
159.0;297.5394;0.9382624824694793;5626.0;8346.0;13972.0
160.0;274.3568;0.9382624824694793;5626.0;8346.0;13972.0
161.0;290.3846;0.9382624824694793;5626.0;8346.0;13972.0
162.0;298.5902;0.9382624824694793;5626.0;8346.0;13972.0
163.0;277.5591;0.9382624824694793;5626.0;8346.0;13972.0
164.0;297.493;0.9382624824694793;5626.0;8346.0;13972.0
165.0;269.0152;0.9382624824694793;5626.0;8346.0;13972.0
166.0;297.5656;0.9382624824694793;5626.0;8346.0;13972.0
167.0;269.0346;0.9382624824694793;5626.0;8346.0;13972.0
168.0;299.0143;0.9382624824694793;5626.0;8346.0;13972.0
169.0;298.3473;0.9382624824694793;5626.0;8346.0;13972.0
170.0;285.4298;0.9382624824694793;5626.0;8346.0;13972.0
171.0;299.0169;0.9382624824694793;5626.0;8346.0;13972.0
172.0;268.8602;0.9382624824694793;5626.0;8346.0;13972.0
173.0;299.3624;0.9382624824694793;5626.0;8346.0;13972.0
174.0;267.909;0.9382624824694793;5626.0;8346.0;13972.0
175.0;299.6653;0.9382624824694793;5626.0;8346.0;13972.0
176.0;271.0206;0.9382624824694793;5626.0;8346.0;13972.0
177.0;286.9952;0.9382624824694793;5626.0;8346.0;13972.0
178.0;300.0818;0.9382624824694793;5626.0;8346.0;13972.0
179.0;281.86;0.9382624824694793;5626.0;8346.0;13972.0
180.0;301.9165;0.9382624824694793;5626.0;8346.0;13972.0
181.0;265.3344;0.9382624824694793;5626.0;8346.0;13972.0
