Iteration;Time;Fitness;Prio0;Prio1;Total
106.0;67.1671;0.7494862309905469;95.0;170.0;265.0
107.0;66.5574;0.7055076037813404;89.0;172.0;261.0
108.0;68.1049;0.751952322235923;96.0;171.0;267.0
109.0;70.4825;0.7577065351418005;99.0;172.0;271.0
110.0;68.0941;0.7408549116317307;97.0;173.0;270.0
111.0;68.034;0.7583230579531448;98.0;169.0;267.0
112.0;68.5122;0.7420879572544187;97.0;173.0;270.0
113.0;65.6246;0.7484586929716402;95.0;172.0;267.0
114.0;67.2873;0.763460748047678;97.0;170.0;267.0
115.0;69.1192;0.7636662556514595;98.0;174.0;272.0
116.0;67.0418;0.715577476366626;91.0;177.0;268.0
117.0;71.8204;0.7992190711056311;101.0;174.0;275.0
118.0;65.332;0.7418824496506373;94.0;171.0;265.0
119.0;67.5796;0.7706535141800249;97.0;174.0;271.0
120.0;69.394;0.7353062063296345;97.0;171.0;268.0
121.0;68.0073;0.7441430332922321;98.0;174.0;272.0
122.0;68.5497;0.7542129058775179;96.0;171.0;267.0
123.0;68.4299;0.741676942046856;94.0;175.0;269.0
124.0;71.4019;0.731401561857789;94.0;175.0;269.0
125.0;67.2845;0.7599671187833954;95.0;169.0;264.0
126.0;69.8037;0.761611179613646;99.0;174.0;273.0
127.0;67.9942;0.7503082614056724;97.0;172.0;269.0
128.0;67.5759;0.7457870941224828;95.0;174.0;269.0
129.0;67.3479;0.7620221948212088;98.0;171.0;269.0
130.0;67.5603;0.7560624743115498;97.0;172.0;269.0
131.0;68.6605;0.7496917385943281;97.0;175.0;272.0
132.0;65.1045;0.7114673242909991;90.0;179.0;269.0
133.0;67.5714;0.7439375256884506;97.0;173.0;270.0
134.0;70.0203;0.7614056720098646;99.0;173.0;272.0
135.0;69.3752;0.7544184134812991;98.0;170.0;268.0
136.0;69.1502;0.7254418413481303;93.0;173.0;266.0
137.0;61.7969;0.6789971228935473;86.0;173.0;259.0
138.0;68.0874;0.751952322235923;98.0;172.0;270.0
139.0;68.6172;0.766337854500617;97.0;169.0;266.0
140.0;66.1099;0.741676942046856;94.0;171.0;265.0
141.0;68.116;0.7406494040279492;95.0;173.0;268.0
142.0;70.2447;0.7609946568023018;99.0;172.0;271.0
143.0;70.7339;0.752568845047267;98.0;172.0;270.0
144.0;69.8622;0.7443485408960133;97.0;174.0;271.0
145.0;66.4676;0.7303740238388825;92.0;170.0;262.0
146.0;66.2948;0.7459926017262641;94.0;168.0;262.0
147.0;65.116;0.7090012330456229;90.0;170.0;260.0
148.0;70.3063;0.7690094533497744;100.0;170.0;270.0
149.0;70.1602;0.7651048088779288;99.0;173.0;272.0
150.0;69.7165;0.7437320180846695;97.0;168.0;265.0
151.0;71.1885;0.7692149609535557;101.0;172.0;273.0
152.0;65.346;0.7200986436498154;93.0;174.0;267.0
153.0;67.6431;0.7252363337443489;95.0;172.0;267.0
154.0;69.4557;0.7527743526510483;97.0;172.0;269.0
155.0;69.575;0.7371557747636664;95.0;174.0;269.0
156.0;67.4148;0.7324290998766958;93.0;176.0;269.0
157.0;73.5143;0.7408549116317306;95.0;178.0;273.0
158.0;68.2638;0.7517468146321414;96.0;175.0;271.0
159.0;67.484;0.7176325524044392;94.0;182.0;276.0
160.0;63.7962;0.7355117139334159;94.0;168.0;262.0
161.0;69.325;0.7480476777640775;95.0;182.0;277.0
162.0;68.1474;0.7472256473489522;94.0;173.0;267.0
163.0;67.4106;0.749486230990547;97.0;170.0;267.0
164.0;66.8319;0.7505137690094538;96.0;168.0;264.0
165.0;70.6618;0.765104808877929;98.0;170.0;268.0
166.0;72.7054;0.7706535141800248;99.0;174.0;273.0
167.0;69.7228;0.7901767365392524;101.0;171.0;272.0
168.0;69.4845;0.7599671187833954;99.0;168.0;267.0
169.0;67.0545;0.7297575010275384;92.0;171.0;263.0
170.0;66.6323;0.72235922729141;95.0;170.0;265.0
171.0;65.8982;0.7472256473489522;94.0;173.0;267.0
172.0;71.3426;0.7599671187833952;99.0;173.0;272.0
173.0;69.4794;0.7513357994245787;95.0;175.0;270.0
174.0;67.059;0.727702424989725;94.0;175.0;269.0
175.0;73.9654;0.7494862309905471;97.0;178.0;275.0
176.0;63.3208;0.7237977805178794;91.0;175.0;266.0
177.0;67.3138;0.7492807233867659;96.0;176.0;272.0
178.0;68.7547;0.7955199342375672;101.0;169.0;270.0
179.0;68.4115;0.7657213316892729;97.0;170.0;267.0
180.0;72.7571;0.7379778051787921;93.0;177.0;270.0
181.0;70.8921;0.7677764077270864;97.0;171.0;268.0
182.0;64.3398;0.7346896835182906;91.0;170.0;261.0
183.0;68.8401;0.7710645293875875;99.0;173.0;272.0
184.0;67.7563;0.7595561035758327;97.0;170.0;267.0
185.0;68.3906;0.7624332100287714;97.0;174.0;271.0
186.0;62.3425;0.703452527743527;90.0;169.0;259.0
187.0;66.7446;0.7587340731607072;97.0;172.0;269.0
188.0;64.9292;0.7311960542540077;92.0;171.0;263.0
189.0;68.6555;0.7575010275380192;98.0;173.0;271.0
190.0;65.7838;0.7365392519523226;93.0;169.0;262.0
191.0;70.7527;0.7838060008220309;103.0;171.0;274.0
192.0;71.1092;0.7868886148787508;104.0;172.0;276.0
193.0;68.8317;0.7431154952733255;97.0;173.0;270.0
194.0;71.5292;0.7636662556514595;98.0;178.0;276.0
195.0;65.5021;0.7065351418002471;92.0;173.0;265.0
196.0;72.4849;0.8047677764077275;105.0;171.0;276.0
197.0;69.8439;0.7322235922729144;95.0;169.0;264.0
198.0;69.4393;0.7412659268392934;96.0;174.0;270.0
199.0;67.8209;0.7503082614056722;98.0;172.0;270.0
200.0;71.1332;0.7585285655569259;99.0;174.0;273.0
201.0;69.3753;0.7441430332922322;96.0;175.0;271.0
202.0;70.0377;0.7743526510480891;101.0;170.0;271.0
203.0;70.3293;0.749486230990547;96.0;173.0;269.0
204.0;66.2473;0.7190711056309087;95.0;169.0;264.0
205.0;71.2681;0.7782572955199347;100.0;178.0;278.0
206.0;70.1865;0.7496917385943282;96.0;174.0;270.0
207.0;71.357;0.7920263049732843;100.0;176.0;276.0
208.0;69.4789;0.7702424989724626;99.0;176.0;275.0
209.0;69.2613;0.7412659268392935;92.0;180.0;272.0
210.0;70.3269;0.7920263049732843;102.0;173.0;275.0
211.0;69.7;0.7511302918207976;97.0;172.0;269.0
212.0;71.0264;0.7733251130291827;100.0;172.0;272.0
213.0;70.0053;0.7624332100287715;99.0;173.0;272.0
214.0;68.0543;0.7790793259350599;100.0;171.0;271.0
215.0;66.4929;0.7176325524044394;91.0;170.0;261.0
216.0;70.6092;0.7823674475955615;101.0;171.0;272.0
217.0;69.8759;0.7644882860665848;100.0;173.0;273.0
218.0;69.4823;0.7548294286888617;99.0;169.0;268.0
219.0;71.6879;0.8016851623510073;104.0;173.0;277.0
220.0;71.2827;0.7764077270859023;101.0;171.0;272.0
221.0;71.9927;0.801479654747226;104.0;173.0;277.0
222.0;66.805;0.7577065351418006;95.0;168.0;263.0
223.0;75.2398;0.7309905466502264;92.0;171.0;263.0
224.0;69.3227;0.7630497328401151;98.0;173.0;271.0
225.0;66.5894;0.7466091245376083;96.0;167.0;263.0
226.0;71.2115;0.7762022194821212;103.0;169.0;272.0
227.0;69.9913;0.7480476777640775;97.0;172.0;269.0
228.0;71.7867;0.7928483353884097;103.0;173.0;276.0
229.0;68.5521;0.7492807233867654;96.0;175.0;271.0
230.0;70.1702;0.7914097821619402;103.0;172.0;275.0
231.0;68.5839;0.7548294286888617;99.0;169.0;268.0
232.0;76.5147;0.7538018906699552;97.0;174.0;271.0
233.0;78.3201;0.781545417180436;101.0;174.0;275.0
234.0;73.6443;0.7815454171804359;102.0;173.0;275.0
235.0;68.138;0.7677764077270861;101.0;170.0;271.0
236.0;69.2347;0.7418824496506373;96.0;172.0;268.0
237.0;66.7507;0.7529798602548298;97.0;172.0;269.0
238.0;66.569;0.7455815865187014;96.0;173.0;269.0
239.0;67.7083;0.7702424989724622;99.0;172.0;271.0
240.0;70.4482;0.7967529798602552;103.0;173.0;276.0
241.0;65.8208;0.7486642005754217;94.0;173.0;267.0
242.0;67.5222;0.7363337443485412;95.0;171.0;266.0
243.0;69.742;0.7533908754623925;97.0;177.0;274.0
244.0;70.4102;0.7988080558980687;102.0;174.0;276.0
245.0;66.5512;0.7515413070283602;96.0;171.0;267.0
246.0;71.0995;0.7562679819153314;95.0;182.0;277.0
247.0;73.6852;0.8107274969173862;106.0;173.0;279.0
248.0;69.3245;0.784628031237156;101.0;173.0;274.0
249.0;71.2255;0.7846280312371561;101.0;174.0;275.0
250.0;68.086;0.7498972461981099;96.0;172.0;268.0
251.0;68.4416;0.7803123715577481;98.0;176.0;274.0
252.0;70.9414;0.7918207973695033;100.0;177.0;277.0
253.0;73.4669;0.7692149609535556;100.0;176.0;276.0
254.0;68.7508;0.7776407727085904;102.0;175.0;277.0
255.0;70.3364;0.7688039457459929;99.0;171.0;270.0
256.0;66.6469;0.725852856555693;94.0;177.0;271.0
257.0;66.9827;0.7749691738594331;100.0;169.0;269.0
258.0;73.6164;0.8053842992190714;106.0;171.0;277.0
259.0;69.289;0.7595561035758327;100.0;170.0;270.0
260.0;69.8678;0.7706535141800249;100.0;173.0;273.0
261.0;69.449;0.7833949856144681;101.0;172.0;273.0
262.0;71.5788;0.7817509247842175;100.0;179.0;279.0
263.0;66.831;0.7648993012741474;97.0;174.0;271.0
264.0;70.7277;0.7827784628031239;102.0;175.0;277.0
265.0;69.636;0.7605836415947393;101.0;172.0;273.0
266.0;77.1689;0.7587340731607073;97.0;180.0;277.0
267.0;70.2004;0.7786683107274973;100.0;179.0;279.0
268.0;71.7806;0.7938758734073166;102.0;172.0;274.0
269.0;74.5773;0.7562679819153313;96.0;178.0;274.0
270.0;73.972;0.7870941224825323;102.0;170.0;272.0
271.0;69.3587;0.7279079325935063;94.0;181.0;275.0
272.0;70.9258;0.7953144266337858;103.0;172.0;275.0
273.0;64.4383;0.6933826551582413;89.0;181.0;270.0
274.0;67.6136;0.7326346074804769;92.0;174.0;266.0
275.0;68.1198;0.7466091245376081;94.0;176.0;270.0
276.0;71.973;0.7383888203863546;92.0;181.0;273.0
277.0;69.179;0.7513357994245792;98.0;173.0;271.0
278.0;70.2747;0.7739416358405267;99.0;170.0;269.0
279.0;66.7377;0.7521578298397045;96.0;169.0;265.0
280.0;79.6323;0.7774352651048092;98.0;172.0;270.0
281.0;71.4086;0.7879161528976575;103.0;172.0;275.0
282.0;69.5375;0.7801068639539666;97.0;173.0;270.0
283.0;67.5628;0.7624332100287713;98.0;171.0;269.0
284.0;67.4484;0.7749691738594331;98.0;170.0;268.0
285.0;69.8468;0.7589395807644885;97.0;179.0;276.0
286.0;67.4048;0.7794903411426225;100.0;171.0;271.0
287.0;67.2709;0.7517468146321417;95.0;173.0;268.0
288.0;68.5192;0.7733251130291824;100.0;171.0;271.0
289.0;70.5451;0.7696259761611183;102.0;172.0;274.0
290.0;68.4231;0.7827784628031239;102.0;172.0;274.0
291.0;67.7911;0.7396218660090427;96.0;174.0;270.0
292.0;66.9299;0.7922318125770659;101.0;168.0;269.0
293.0;69.7296;0.7704480065762439;100.0;176.0;276.0
294.0;67.5409;0.7429099876695442;97.0;177.0;274.0
295.0;71.7169;0.786272092067407;101.0;177.0;278.0
296.0;68.1867;0.758528565556926;99.0;169.0;268.0
297.0;67.9556;0.7268803945745996;94.0;181.0;275.0
298.0;73.7847;0.7981915330867246;103.0;172.0;275.0
299.0;77.3186;0.7934648581997538;102.0;174.0;276.0
300.0;67.4576;0.7383888203863549;96.0;169.0;265.0
301.0;66.4816;0.7692149609535556;98.0;172.0;270.0
302.0;71.9626;0.78832716810522;103.0;172.0;275.0
303.0;71.942;0.7940813810110977;101.0;171.0;272.0
304.0;67.1645;0.7587340731607073;95.0;175.0;270.0
305.0;72.7277;0.7819564323879986;101.0;172.0;273.0
306.0;67.4348;0.7827784628031241;98.0;169.0;267.0
307.0;68.138;0.7490752157829842;97.0;175.0;272.0
308.0;69.8234;0.792231812577066;101.0;173.0;274.0
309.0;68.6015;0.7749691738594332;99.0;176.0;275.0
310.0;69.3457;0.7903822441430336;103.0;168.0;271.0
311.0;62.8029;0.7248253185367864;90.0;178.0;268.0
312.0;66.8431;0.7279079325935063;92.0;175.0;267.0
313.0;67.137;0.7535963830661737;97.0;170.0;267.0
314.0;69.901;0.7733251130291823;100.0;173.0;273.0
315.0;71.4044;0.7710645293875878;100.0;177.0;277.0
316.0;69.1065;0.7642827784628036;98.0;178.0;276.0
317.0;60.9041;0.6931771475544599;89.0;180.0;269.0
318.0;70.0325;0.7725030826140568;99.0;176.0;275.0
319.0;67.7165;0.7659268392930542;99.0;174.0;273.0
320.0;69.8314;0.7696259761611183;101.0;170.0;271.0
321.0;72.6653;0.7683929305384304;100.0;178.0;278.0
322.0;63.1228;0.6831072749691743;89.0;173.0;262.0
323.0;67.3993;0.7618166872174272;98.0;173.0;271.0
324.0;65.4361;0.7266748869708185;93.0;171.0;264.0
325.0;70.8186;0.7940813810110975;103.0;175.0;278.0
326.0;73.0734;0.7648993012741476;97.0;172.0;269.0
327.0;70.5368;0.7796958487464041;99.0;174.0;273.0
328.0;66.8985;0.7466091245376083;96.0;172.0;268.0
329.0;68.6267;0.7531853678586111;96.0;177.0;273.0
330.0;67.3651;0.7219482120838474;91.0;184.0;275.0
331.0;67.8722;0.7850390464447188;101.0;172.0;273.0
332.0;70.1673;0.7912042745581588;101.0;173.0;274.0
333.0;68.2587;0.7406494040279493;95.0;184.0;279.0
334.0;69.2403;0.784422523633375;100.0;174.0;274.0
335.0;71.855;0.7764077270859024;102.0;176.0;278.0
336.0;73.5044;0.7780517879161533;103.0;176.0;279.0
337.0;67.1247;0.7445540484997951;95.0;177.0;272.0
338.0;68.0693;0.7688039457459929;98.0;174.0;272.0
339.0;66.8773;0.7745581586518706;98.0;166.0;264.0
340.0;72.1203;0.7844225236333746;101.0;176.0;277.0
341.0;71.6853;0.7786683107274974;100.0;171.0;271.0
342.0;61.6708;0.7231812577065355;90.0;177.0;267.0
343.0;70.9259;0.7725030826140571;101.0;176.0;277.0
344.0;69.6066;0.7819564323879987;103.0;170.0;273.0
345.0;69.1337;0.7860665844636254;101.0;172.0;273.0
346.0;69.6292;0.778462803123716;100.0;171.0;271.0
347.0;64.7255;0.7252363337443491;95.0;175.0;270.0
348.0;65.3095;0.7229757501027543;93.0;179.0;272.0
349.0;67.2885;0.7505137690094535;96.0;173.0;269.0
350.0;64.1868;0.7394163584052613;94.0;168.0;262.0
351.0;60.9662;0.6966707768187427;87.0;173.0;260.0
352.0;68.2394;0.7387998355939174;95.0;177.0;272.0
353.0;72.4247;0.8033292231812583;104.0;172.0;276.0
354.0;69.4565;0.7747636662556519;99.0;176.0;275.0
355.0;65.9162;0.7279079325935065;94.0;177.0;271.0
356.0;62.3057;0.7157829839704074;91.0;177.0;268.0
357.0;68.1437;0.7517468146321418;96.0;175.0;271.0
358.0;69.2056;0.8070283600493222;104.0;169.0;273.0
359.0;67.547;0.7749691738594333;99.0;169.0;268.0
360.0;69.0604;0.7955199342375671;102.0;170.0;272.0
361.0;67.5451;0.7860665844636254;101.0;173.0;274.0
362.0;70.942;0.7632552404438966;99.0;175.0;274.0
363.0;65.0802;0.7396218660090427;92.0;169.0;261.0
364.0;68.0423;0.7353062063296345;93.0;180.0;273.0
365.0;67.9684;0.7696259761611183;96.0;171.0;267.0
366.0;71.6381;0.7957254418413486;103.0;172.0;275.0
367.0;69.7652;0.7655158240854917;98.0;170.0;268.0
368.0;67.1074;0.7864775996711882;100.0;167.0;267.0
369.0;67.6821;0.7640772708590222;100.0;172.0;272.0
370.0;71.0729;0.7605836415947393;99.0;173.0;272.0
371.0;68.7172;0.7371557747636666;92.0;183.0;275.0
372.0;67.0018;0.7437320180846696;95.0;178.0;273.0
373.0;69.7565;0.744759556103576;97.0;187.0;284.0
374.0;75.1515;0.8205918618988907;105.0;175.0;280.0
375.0;70.5561;0.7953144266337859;102.0;170.0;272.0
376.0;66.9593;0.776613234689684;98.0;175.0;273.0
377.0;71.0385;0.7879161528976578;101.0;173.0;274.0
378.0;67.885;0.7883271681052202;101.0;171.0;272.0
379.0;66.9449;0.7702424989724622;97.0;174.0;271.0
380.0;67.2106;0.724619810933005;93.0;181.0;274.0
381.0;68.7103;0.7379778051787922;94.0;179.0;273.0
382.0;69.1737;0.7424989724619814;95.0;173.0;268.0
383.0;72.2033;0.7572955199342379;101.0;174.0;275.0
384.0;66.653;0.734278668310728;93.0;178.0;271.0
385.0;68.2436;0.7507192766132352;96.0;180.0;276.0
386.0;69.5937;0.7901767365392522;101.0;173.0;274.0
387.0;71.1902;0.7786683107274972;101.0;174.0;275.0
388.0;65.8941;0.7538018906699553;96.0;168.0;264.0
389.0;70.6631;0.7799013563501854;102.0;174.0;276.0
390.0;67.0787;0.7612001644060834;98.0;170.0;268.0
391.0;70.5013;0.7801068639539667;97.0;173.0;270.0
392.0;72.6632;0.8018906699547889;104.0;172.0;276.0
393.0;62.1554;0.6976983148376494;89.0;175.0;264.0
394.0;69.0738;0.7870941224825322;102.0;172.0;274.0
395.0;70.786;0.7951089190300045;102.0;174.0;276.0
396.0;69.3412;0.7725030826140572;101.0;169.0;270.0
397.0;70.2763;0.8018906699547885;102.0;174.0;276.0
398.0;66.7458;0.7542129058775178;97.0;172.0;269.0
399.0;67.1514;0.7270859021783811;94.0;179.0;273.0
400.0;67.2706;0.7916152897657217;101.0;172.0;273.0
401.0;66.2006;0.741060419235512;95.0;174.0;269.0
402.0;68.4558;0.7443485408960137;95.0;170.0;265.0
403.0;69.2351;0.7683929305384302;98.0;174.0;272.0
404.0;68.3946;0.736744759556104;96.0;173.0;269.0
405.0;68.7422;0.7616111796136462;97.0;182.0;279.0
406.0;73.1588;0.7646937936703663;100.0;170.0;270.0
407.0;63.9658;0.7254418413481302;92.0;168.0;260.0
408.0;66.6181;0.7685984381422118;97.0;167.0;264.0
409.0;68.8861;0.781545417180436;100.0;176.0;276.0
410.0;69.1664;0.7632552404438968;100.0;169.0;269.0
411.0;67.1664;0.7679819153308675;99.0;173.0;272.0
412.0;65.0317;0.772503082614057;96.0;174.0;270.0
413.0;70.9086;0.7757912042745586;101.0;179.0;280.0
414.0;67.1493;0.7593505959720513;99.0;167.0;266.0
415.0;68.0144;0.7661323468968357;97.0;179.0;276.0
416.0;67.9482;0.7529798602548298;96.0;175.0;271.0
417.0;68.4927;0.7881216605014388;101.0;173.0;274.0
418.0;67.784;0.7371557747636663;95.0;176.0;271.0
419.0;66.2045;0.7564734895191126;98.0;172.0;270.0
420.0;70.982;0.7706535141800254;99.0;171.0;270.0
421.0;71.747;0.8012741471434447;103.0;174.0;277.0
422.0;70.6342;0.8012741471434445;101.0;174.0;275.0
423.0;67.6347;0.7433210028771069;95.0;175.0;270.0
424.0;69.6991;0.7757912042745585;99.0;173.0;272.0
425.0;68.2543;0.741060419235512;95.0;177.0;272.0
426.0;66.4573;0.7299630086313197;92.0;180.0;272.0
427.0;67.8785;0.7901767365392524;101.0;173.0;274.0
428.0;75.1974;0.7996300863131937;104.0;175.0;279.0
429.0;68.8182;0.7480476777640777;96.0;179.0;275.0
430.0;67.5172;0.7883271681052204;101.0;171.0;272.0
431.0;68.7309;0.7556514591039875;98.0;176.0;274.0
432.0;67.6198;0.750719276613235;96.0;174.0;270.0
433.0;69.7996;0.7698314837648996;97.0;176.0;273.0
434.0;71.2954;0.7601726263871771;98.0;178.0;276.0
435.0;68.842;0.7626387176325528;99.0;172.0;271.0
436.0;69.2766;0.7609946568023022;97.0;174.0;271.0
437.0;61.4724;0.7262638717632556;90.0;166.0;256.0
438.0;68.5386;0.8000411015207566;100.0;171.0;271.0
439.0;69.41;0.7550349362926434;97.0;182.0;279.0
440.0;68.7662;0.7862720920674068;99.0;174.0;273.0
441.0;68.8471;0.7626387176325529;97.0;180.0;277.0
442.0;70.3554;0.7739416358405266;99.0;177.0;276.0
443.0;70.2844;0.7776407727085904;100.0;175.0;275.0
444.0;62.6207;0.7090012330456231;91.0;180.0;271.0
445.0;67.2688;0.741060419235512;94.0;180.0;274.0
446.0;67.8352;0.7562679819153313;95.0;169.0;264.0
447.0;67.7141;0.7556514591039876;96.0;177.0;273.0
448.0;71.0511;0.7907932593505964;102.0;174.0;276.0
449.0;68.5318;0.7451705713111387;96.0;176.0;272.0
450.0;68.2013;0.7655158240854916;97.0;181.0;278.0
451.0;68.0948;0.743937525688451;95.0;175.0;270.0
452.0;71.8925;0.7449650637073574;98.0;169.0;267.0
453.0;67.8897;0.7706535141800249;97.0;171.0;268.0
454.0;71.5883;0.7648993012741475;98.0;179.0;277.0
455.0;66.5765;0.7381833127825734;93.0;180.0;273.0
456.0;66.9629;0.7612001644060835;96.0;178.0;274.0
457.0;66.4356;0.7365392519523226;95.0;170.0;265.0
458.0;67.2408;0.7836004932182494;98.0;174.0;272.0
459.0;68.0332;0.7690094533497744;96.0;181.0;277.0
460.0;69.3526;0.7599671187833954;96.0;176.0;272.0
461.0;67.5869;0.7414714344430745;95.0;173.0;268.0
462.0;66.9771;0.7685984381422114;97.0;176.0;273.0
463.0;68.5469;0.7762022194821211;101.0;176.0;277.0
464.0;73.1558;0.7568845047266752;98.0;176.0;274.0
465.0;68.2939;0.7540073982737364;97.0;178.0;275.0
466.0;67.581;0.7634607480476783;100.0;174.0;274.0
